airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
GO_FIRST,G8-118,Bangalore,Night,zero,Night,Delhi,Economy,2.75,49,61
GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,41,146
Vistara,UK-774,Kolkata,Night,one,Afternoon,Delhi,Economy,19.08,49,122
Vistara,UK-772,Kolkata,Morning,one,Night,Bangalore,Business,10.5,16,706
Indigo,6E-725,Kolkata,Evening,one,Early_Morning,Chennai,Economy,10.0,9,107
Indigo,6E-6271,Delhi,Night,zero,Night,Kolkata,Economy,2.08,45,54
Vistara,UK-981,Delhi,Night,one,Morning,Chennai,Economy,11.17,37,67
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Kolkata,Economy,27.58,28,62
Vistara,UK-854,Bangalore,Evening,one,Late_Night,Delhi,Business,6.5,25,574
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,12.17,16,84
Air_India,AI-9893,Hyderabad,Early_Morning,one,Morning,Mumbai,Economy,25.58,27,44
Air_India,AI-687,Mumbai,Afternoon,one,Afternoon,Bangalore,Economy,20.5,3,124
Vistara,UK-828,Chennai,Early_Morning,one,Evening,Kolkata,Economy,9.83,30,113
Air_India,AI-401,Delhi,Early_Morning,one,Late_Night,Bangalore,Business,19.0,12,709
Air_India,AI-838,Hyderabad,Afternoon,one,Evening,Chennai,Economy,6.0,32,57
Air_India,AI-763,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,30,106
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.83,16,951
Vistara,UK-870,Hyderabad,Night,one,Evening,Bangalore,Business,22.25,35,765
Vistara,UK-894,Hyderabad,Evening,one,Night,Delhi,Economy,25.83,47,79
Vistara,UK-858,Bangalore,Early_Morning,one,Morning,Chennai,Business,5.17,24,598
Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,25,33
Vistara,UK-847,Delhi,Morning,one,Afternoon,Mumbai,Economy,27.58,4,157
Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Business,24.92,19,915
Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Business,15.67,16,785
Air_India,AI-424,Kolkata,Afternoon,one,Afternoon,Bangalore,Business,22.75,18,823
Vistara,UK-738,Kolkata,Evening,one,Night,Chennai,Business,25.5,27,756
Air_India,AI-770,Kolkata,Night,one,Morning,Hyderabad,Economy,15.42,7,163
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Economy,31.08,27,198
Air_India,AI-538,Chennai,Night,one,Evening,Mumbai,Economy,23.67,13,123
Air_India,AI-763,Kolkata,Early_Morning,one,Night,Mumbai,Business,14.25,3,741
Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Business,24.92,21,748
Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Business,15.42,36,760
Vistara,UK-706,Kolkata,Morning,one,Evening,Hyderabad,Economy,9.67,20,82
Vistara,UK-945,Delhi,Morning,one,Night,Chennai,Economy,11.42,27,67
Vistara,UK-933,Delhi,Afternoon,one,Night,Chennai,Economy,7.58,17,79
Air_India,AI-763,Kolkata,Early_Morning,one,Late_Night,Bangalore,Economy,17.17,3,188
Vistara,UK-995,Delhi,Morning,one,Evening,Chennai,Business,9.58,8,890
AirAsia,I5-1621,Bangalore,Early_Morning,one,Evening,Delhi,Economy,12.92,30,47
Air_India,AI-430,Chennai,Morning,two_or_more,Night,Bangalore,Economy,10.17,25,89
Vistara,UK-874,Hyderabad,Morning,one,Evening,Delhi,Business,9.58,20,700
Air_India,AI-640,Bangalore,Early_Morning,one,Night,Delhi,Business,14.5,21,574
Indigo,6E-6067,Bangalore,Evening,one,Night,Mumbai,Economy,4.42,32,43
Indigo,6E-5208,Mumbai,Evening,one,Night,Kolkata,Economy,5.5,36,63
Air_India,AI-429,Chennai,Afternoon,one,Afternoon,Mumbai,Business,26.58,29,427
Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Business,16.42,43,748
Vistara,UK-738,Kolkata,Evening,one,Night,Bangalore,Business,25.67,37,823
SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,32,55
Air_India,AI-649,Mumbai,Early_Morning,one,Early_Morning,Delhi,Business,24.67,42,480
Air_India,AI-804,Bangalore,Early_Morning,one,Evening,Hyderabad,Economy,35.42,9,193
Air_India,AI-888,Mumbai,Evening,one,Night,Bangalore,Business,25.08,26,737
Indigo,6E-5175,Delhi,Morning,zero,Afternoon,Bangalore,Economy,2.92,36,61
Indigo,6E-6739,Delhi,Evening,zero,Evening,Chennai,Economy,2.83,7,100
GO_FIRST,G8-424,Hyderabad,Morning,one,Evening,Mumbai,Economy,7.58,45,56
Air_India,AI-540,Delhi,Night,zero,Night,Chennai,Economy,2.92,21,32
Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,21,136
Vistara,UK-860,Hyderabad,Early_Morning,one,Evening,Mumbai,Economy,9.67,34,64
Air_India,AI-402,Kolkata,Morning,one,Night,Mumbai,Business,10.83,26,679
GO_FIRST,G8-351,Mumbai,Morning,one,Evening,Bangalore,Economy,7.67,15,69
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Business,11.17,21,815
SpiceJet,SG-8108,Chennai,Night,zero,Late_Night,Delhi,Economy,2.75,19,43
Vistara,UK-852,Bangalore,Morning,one,Night,Chennai,Economy,10.75,49,83
Air_India,AI-9885,Hyderabad,Morning,one,Night,Kolkata,Economy,9.33,7,120
Vistara,UK-988,Mumbai,Night,one,Morning,Chennai,Economy,13.0,17,63
GO_FIRST,G8-322,Mumbai,Night,one,Morning,Hyderabad,Economy,12.25,27,53
Air_India,AI-768,Kolkata,Afternoon,one,Night,Chennai,Economy,8.08,23,80
Vistara,UK-810,Bangalore,Early_Morning,one,Night,Mumbai,Business,15.83,20,738
SpiceJet,SG-946,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,46,105
Vistara,UK-986,Mumbai,Night,one,Night,Chennai,Business,21.5,22,670
Vistara,UK-820,Bangalore,Evening,one,Night,Mumbai,Business,6.0,15,905
Air_India,AI-773,Kolkata,Evening,zero,Night,Mumbai,Economy,2.83,34,57
Vistara,UK-659,Hyderabad,Morning,one,Evening,Delhi,Economy,8.83,44,77
AirAsia,I5-830,Kolkata,Night,zero,Late_Night,Delhi,Economy,2.5,14,88
Air_India,AI-765,Kolkata,Evening,one,Morning,Delhi,Economy,15.58,43,71
Indigo,6E-5317,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.08,11,69
Vistara,UK-854,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.83,18,513
Air_India,AI-505,Bangalore,Morning,one,Afternoon,Kolkata,Economy,26.08,19,109
Vistara,UK-820,Bangalore,Evening,one,Night,Mumbai,Economy,29.17,1,262
Vistara,UK-659,Hyderabad,Morning,one,Night,Mumbai,Economy,12.83,9,202
Vistara,UK-846,Bangalore,Morning,zero,Morning,Mumbai,Business,1.75,11,280
Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,36,71
SpiceJet,SG-3027,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,13.08,26,47
Vistara,UK-708,Kolkata,Night,one,Evening,Bangalore,Economy,22.42,18,109
Vistara,UK-945,Delhi,Morning,one,Night,Hyderabad,Economy,9.25,23,78
Air_India,AI-672,Chennai,Evening,one,Night,Delhi,Business,5.17,23,610
Indigo,6E-7224,Hyderabad,Evening,zero,Evening,Bangalore,Economy,1.83,16,32
Vistara,UK-820,Bangalore,Evening,one,Morning,Kolkata,Business,15.83,49,817
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Kolkata,Economy,9.83,37,128
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,12.75,12,58
Indigo,6E-531,Hyderabad,Early_Morning,one,Afternoon,Bangalore,Economy,7.58,27,37
Vistara,UK-829,Delhi,Early_Morning,one,Evening,Bangalore,Economy,12.0,32,107
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Business,14.17,30,992
Vistara,UK-928,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.08,31,32
Air_India,AI-402,Kolkata,Morning,one,Evening,Mumbai,Business,9.58,25,679
Vistara,UK-774,Kolkata,Night,one,Evening,Delhi,Business,20.33,42,892
SpiceJet,SG-8130,Kolkata,Early_Morning,one,Night,Mumbai,Economy,15.75,48,84
Air_India,AI-877,Delhi,Morning,one,Afternoon,Kolkata,Economy,27.83,44,71
Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,41,94
Indigo,6E-398,Delhi,Afternoon,one,Night,Kolkata,Economy,6.33,42,51
Vistara,UK-996,Mumbai,Evening,one,Evening,Kolkata,Business,23.58,31,868
SpiceJet,SG-923,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.58,39,78
GO_FIRST,G8-143,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.0,48,107
Air_India,AI-865,Delhi,Morning,one,Night,Kolkata,Economy,13.0,33,71
SpiceJet,SG-8702,Mumbai,Morning,one,Morning,Kolkata,Economy,22.83,16,71
GO_FIRST,G8-131,Delhi,Afternoon,one,Night,Hyderabad,Economy,7.58,46,82
Vistara,UK-846,Bangalore,Morning,one,Evening,Delhi,Economy,11.25,12,145
Vistara,UK-824,Chennai,Night,zero,Night,Mumbai,Economy,2.08,33,40
AirAsia,I5-747,Delhi,Evening,one,Morning,Hyderabad,Economy,13.75,44,40
Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.67,33,71
GO_FIRST,G8-329,Mumbai,Early_Morning,zero,Morning,Delhi,Economy,2.17,41,32
Indigo,6E-541,Bangalore,Morning,one,Evening,Kolkata,Economy,7.83,14,110
Vistara,UK-774,Kolkata,Night,one,Early_Morning,Hyderabad,Business,11.25,5,664
GO_FIRST,G8-302,Chennai,Early_Morning,one,Night,Delhi,Economy,15.17,15,99
Indigo,6E-6467,Hyderabad,Afternoon,one,Night,Kolkata,Economy,8.67,2,84
AirAsia,I5-1531,Chennai,Night,one,Morning,Hyderabad,Economy,10.75,12,57
Vistara,UK-811,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.75,7,100
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Chennai,Business,12.0,31,670
Indigo,6E-6104,Bangalore,Morning,one,Evening,Delhi,Economy,5.17,29,48
Vistara,UK-852,Bangalore,Morning,one,Evening,Delhi,Business,10.25,11,904
SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,23.08,5,100
Air_India,AI-773,Kolkata,Evening,one,Night,Delhi,Business,27.58,49,726
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Bangalore,Business,16.67,32,737
Vistara,UK-944,Mumbai,Afternoon,one,Night,Bangalore,Economy,8.67,24,87
SpiceJet,SG-401,Bangalore,Early_Morning,zero,Morning,Kolkata,Economy,2.58,20,53
Vistara,UK-893,Bangalore,Evening,two_or_more,Morning,Kolkata,Economy,13.75,35,120
Vistara,UK-995,Delhi,Morning,one,Evening,Bangalore,Economy,7.42,40,61
Air_India,AI-806,Mumbai,Early_Morning,zero,Morning,Delhi,Business,2.25,30,299
Air_India,AI-748,Bangalore,Late_Night,one,Morning,Delhi,Economy,6.58,27,74
Air_India,AI-840,Hyderabad,Night,one,Afternoon,Kolkata,Economy,15.67,5,290
GO_FIRST,G8-509,Hyderabad,Early_Morning,one,Evening,Kolkata,Economy,12.75,18,68
Air_India,AI-768,Kolkata,Afternoon,one,Morning,Mumbai,Business,17.58,19,679
SpiceJet,SG-923,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.58,33,92
Indigo,6E-5366,Mumbai,Morning,one,Evening,Kolkata,Economy,8.25,1,255
Indigo,6E-496,Kolkata,Early_Morning,one,Afternoon,Mumbai,Economy,5.42,18,76
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Chennai,Economy,12.0,30,84
Indigo,6E-6553,Hyderabad,Evening,one,Night,Kolkata,Economy,6.08,16,71
Air_India,AI-887,Delhi,Early_Morning,one,Morning,Kolkata,Economy,25.83,22,78
Vistara,UK-950,Mumbai,Night,zero,Late_Night,Delhi,Business,2.25,13,465
Indigo,6E-126,Chennai,Evening,zero,Evening,Mumbai,Economy,1.92,22,48
Air_India,AI-525,Hyderabad,Early_Morning,one,Night,Chennai,Economy,17.17,10,191
AirAsia,I5-721,Delhi,Night,one,Morning,Hyderabad,Economy,12.0,8,80
Vistara,UK-834,Chennai,Evening,one,Evening,Kolkata,Business,24.67,45,748
GO_FIRST,G8-334,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,6.17,42,54
Vistara,UK-955,Delhi,Evening,one,Afternoon,Hyderabad,Economy,18.5,45,83
Vistara,UK-772,Kolkata,Morning,zero,Afternoon,Mumbai,Economy,2.58,36,61
Air_India,AI-402,Kolkata,Morning,one,Evening,Hyderabad,Business,8.92,3,740
Vistara,UK-899,Delhi,Afternoon,one,Evening,Bangalore,Economy,4.75,49,45
Air_India,AI-808,Bangalore,Night,one,Afternoon,Mumbai,Economy,15.83,47,89
AirAsia,I5-821,Chennai,Night,one,Morning,Kolkata,Economy,10.42,22,55
Indigo,6E-7156,Hyderabad,Afternoon,one,Night,Delhi,Economy,6.17,26,44
Indigo,6E-5399,Bangalore,Afternoon,zero,Afternoon,Mumbai,Economy,1.83,33,35
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Business,13.0,2,686
Indigo,6E-6785,Kolkata,Morning,one,Afternoon,Hyderabad,Economy,7.42,46,59
Vistara,UK-824,Chennai,Night,one,Evening,Bangalore,Business,22.75,43,596
Vistara,UK-651,Mumbai,Evening,one,Evening,Kolkata,Economy,27.5,18,168
Vistara,UK-826,Chennai,Afternoon,one,Evening,Kolkata,Business,7.42,28,741
Vistara,UK-802,Bangalore,Evening,one,Afternoon,Hyderabad,Business,17.75,39,764
Air_India,AI-539,Chennai,Evening,one,Morning,Bangalore,Business,15.92,35,814
Vistara,UK-774,Kolkata,Night,one,Morning,Chennai,Business,15.25,16,749
Vistara,UK-876,Hyderabad,Night,one,Evening,Bangalore,Business,20.17,29,567
Vistara,UK-960,Mumbai,Morning,one,Night,Chennai,Business,8.33,17,836
AirAsia,I5-1982,Bangalore,Early_Morning,one,Afternoon,Delhi,Economy,8.25,9,145
Vistara,UK-810,Bangalore,Early_Morning,one,Evening,Mumbai,Economy,10.67,30,93
Vistara,UK-816,Bangalore,Morning,one,Evening,Kolkata,Business,6.58,4,1059
Vistara,UK-826,Chennai,Afternoon,one,Night,Delhi,Economy,11.25,24,119
Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Economy,7.83,40,59
Vistara,UK-878,Hyderabad,Afternoon,one,Night,Bangalore,Economy,8.0,26,73
Vistara,UK-898,Hyderabad,Early_Morning,one,Afternoon,Delhi,Economy,6.5,25,79
Air_India,AI-887,Delhi,Early_Morning,one,Night,Kolkata,Business,16.67,19,718
AirAsia,I5-510,Hyderabad,Early_Morning,one,Evening,Bangalore,Economy,9.67,35,35
SpiceJet,SG-4010,Chennai,Morning,one,Morning,Kolkata,Economy,24.17,10,68
Indigo,6E-2248,Hyderabad,Afternoon,one,Night,Kolkata,Economy,7.25,4,84
Vistara,UK-816,Bangalore,Morning,one,Night,Mumbai,Economy,9.75,28,97
Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,6.83,26,60
Air_India,AI-766,Chennai,Morning,one,Night,Hyderabad,Business,9.92,45,532
Air_India,AI-501,Bangalore,Afternoon,one,Night,Mumbai,Business,8.25,24,738
Air_India,AI-663,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.75,45,60
Air_India,AI-501,Bangalore,Afternoon,one,Evening,Mumbai,Business,6.67,36,738
GO_FIRST,G8-7535,Delhi,Evening,one,Night,Chennai,Economy,5.33,32,66
Vistara,UK-863,Mumbai,Morning,one,Night,Delhi,Business,13.33,29,718
Vistara,UK-866,Bangalore,Night,one,Evening,Kolkata,Business,22.25,34,700
GO_FIRST,G8-345,Mumbai,Night,zero,Late_Night,Delhi,Economy,2.17,32,32
Air_India,AI-687,Mumbai,Afternoon,one,Evening,Chennai,Economy,27.0,3,124
Air_India,AI-770,Kolkata,Night,one,Evening,Mumbai,Economy,23.5,44,69
Vistara,UK-778,Kolkata,Afternoon,one,Night,Chennai,Economy,7.42,19,80
Vistara,UK-953,Delhi,Night,one,Evening,Kolkata,Economy,23.25,48,89
Vistara,UK-772,Kolkata,Morning,one,Night,Delhi,Economy,35.17,2,243
Vistara,UK-720,Kolkata,Early_Morning,one,Night,Bangalore,Business,13.25,40,823
AirAsia,I5-1517,Hyderabad,Evening,one,Late_Night,Delhi,Economy,9.58,24,57
Vistara,UK-878,Hyderabad,Afternoon,one,Evening,Bangalore,Economy,4.83,17,66
Vistara,UK-832,Chennai,Early_Morning,one,Evening,Hyderabad,Business,10.08,16,695
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,4.58,24,42
Air_India,AI-805,Delhi,Evening,one,Evening,Bangalore,Economy,22.5,17,61
Vistara,UK-708,Kolkata,Night,one,Evening,Chennai,Business,19.92,31,756
Indigo,6E-605,Chennai,Afternoon,one,Night,Mumbai,Economy,8.5,13,108
Indigo,6E-135,Kolkata,Morning,one,Night,Chennai,Economy,9.67,12,88
Vistara,UK-706,Kolkata,Morning,one,Night,Mumbai,Economy,12.58,46,82
Air_India,AI-541,Hyderabad,Evening,zero,Evening,Delhi,Economy,2.25,41,36
Indigo,6E-426,Bangalore,Night,one,Early_Morning,Delhi,Economy,8.0,8,212
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,6.75,36,738
Vistara,UK-880,Hyderabad,Afternoon,one,Night,Bangalore,Business,9.92,33,765
Vistara,UK-958,Mumbai,Afternoon,one,Night,Chennai,Business,10.33,28,670
Vistara,UK-963,Delhi,Morning,one,Evening,Kolkata,Business,8.0,16,915
AirAsia,I5-2473,Kolkata,Morning,zero,Afternoon,Bangalore,Economy,2.5,41,52
Vistara,UK-863,Mumbai,Morning,one,Afternoon,Delhi,Business,5.08,20,959
Vistara,UK-834,Chennai,Evening,one,Morning,Kolkata,Business,15.42,23,906
GO_FIRST,G8-320,Bangalore,Evening,one,Early_Morning,Kolkata,Economy,11.5,17,70
Vistara,UK-738,Kolkata,Evening,one,Afternoon,Mumbai,Economy,17.83,20,82
Vistara,UK-812,Bangalore,Morning,one,Evening,Kolkata,Business,9.83,39,840
Air_India,AI-639,Mumbai,Morning,one,Evening,Delhi,Business,6.58,48,718
SpiceJet,SG-3283,Hyderabad,Evening,one,Evening,Kolkata,Economy,24.25,45,118
Vistara,UK-772,Kolkata,Morning,one,Night,Chennai,Business,12.67,31,749
Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.33,40,56
AirAsia,I5-510,Kolkata,Early_Morning,zero,Early_Morning,Hyderabad,Economy,2.08,8,88
Air_India,AI-541,Hyderabad,Evening,one,Night,Chennai,Business,7.33,38,697
Air_India,AI-809,Mumbai,Morning,one,Late_Night,Bangalore,Economy,14.17,27,88
Indigo,6E-2331,Delhi,Early_Morning,one,Afternoon,Chennai,Economy,8.33,19,50
Vistara,UK-975,Delhi,Early_Morning,one,Evening,Kolkata,Economy,14.17,36,89
GO_FIRST,G8-227,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,13.08,29,79
Air_India,AI-526,Kolkata,Evening,one,Night,Mumbai,Economy,4.92,33,56
AirAsia,I5-510,Kolkata,Early_Morning,one,Morning,Chennai,Economy,3.92,36,74
Vistara,UK-876,Hyderabad,Night,one,Night,Bangalore,Business,23.33,34,514
Vistara,UK-802,Bangalore,Evening,one,Evening,Hyderabad,Economy,25.08,3,169
Indigo,6E-2147,Delhi,Night,one,Early_Morning,Chennai,Economy,8.67,16,45
Vistara,UK-970,Mumbai,Morning,one,Night,Bangalore,Economy,13.92,37,87
Air_India,AI-774,Mumbai,Night,one,Night,Chennai,Economy,24.42,15,172
Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.25,21,54
Air_India,AI-747,Kolkata,Night,one,Night,Mumbai,Business,21.83,12,618
Air_India,AI-9894,Chennai,Morning,one,Afternoon,Bangalore,Economy,6.42,27,41
Air_India,AI-573,Bangalore,Afternoon,one,Night,Delhi,Economy,8.08,39,119
Indigo,6E-2036,Delhi,Night,zero,Late_Night,Bangalore,Economy,2.92,14,100
Vistara,UK-898,Hyderabad,Early_Morning,one,Night,Delhi,Economy,13.92,33,79
Air_India,AI-544,Delhi,Evening,one,Afternoon,Bangalore,Business,21.08,29,479
Vistara,UK-854,Bangalore,Evening,one,Early_Morning,Hyderabad,Economy,13.42,8,105
Vistara,UK-820,Bangalore,Evening,one,Evening,Hyderabad,Business,23.17,34,864
Vistara,UK-812,Bangalore,Morning,one,Evening,Mumbai,Business,9.33,18,844
Air_India,AI-713,Kolkata,Afternoon,one,Evening,Delhi,Business,29.67,37,608
Vistara,UK-893,Bangalore,Evening,one,Morning,Delhi,Economy,13.08,19,47
Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Business,2.25,9,465
Vistara,UK-776,Kolkata,Evening,one,Early_Morning,Bangalore,Business,14.25,47,706
Air_India,AI-9891,Hyderabad,Evening,two_or_more,Evening,Mumbai,Economy,23.83,15,148
Indigo,6E-711,Mumbai,Afternoon,one,Night,Chennai,Economy,7.58,12,148
Vistara,UK-706,Kolkata,Morning,one,Night,Hyderabad,Economy,10.67,46,127
Air_India,AI-808,Bangalore,Night,one,Morning,Mumbai,Economy,13.17,38,89
Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,24.08,44,77
AirAsia,I5-2473,Kolkata,Morning,one,Evening,Hyderabad,Economy,8.08,19,62
Vistara,UK-950,Mumbai,Night,one,Evening,Kolkata,Economy,21.67,22,80
GO_FIRST,G8-7537,Mumbai,Afternoon,zero,Evening,Delhi,Economy,2.08,12,80
Vistara,UK-822,Chennai,Morning,one,Evening,Hyderabad,Business,10.17,24,1101
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Business,10.5,46,724
AirAsia,I5-1563,Kolkata,Evening,two_or_more,Early_Morning,Mumbai,Economy,11.5,2,142
Air_India,AI-616,Hyderabad,Morning,one,Night,Delhi,Economy,12.0,19,59
Vistara,UK-960,Mumbai,Morning,one,Night,Bangalore,Economy,8.5,28,87
Indigo,6E-886,Bangalore,Morning,one,Evening,Delhi,Economy,6.75,12,136
Air_India,AI-838,Hyderabad,Afternoon,one,Morning,Mumbai,Economy,21.17,4,105
Vistara,UK-894,Hyderabad,Evening,one,Night,Delhi,Economy,26.0,7,155
Vistara,UK-874,Hyderabad,Morning,one,Afternoon,Delhi,Economy,6.0,33,80
Air_India,AI-672,Chennai,Afternoon,one,Afternoon,Bangalore,Business,23.42,4,704
Vistara,UK-899,Delhi,Afternoon,one,Afternoon,Mumbai,Business,23.75,20,557
Vistara,UK-808,Bangalore,Early_Morning,zero,Morning,Delhi,Economy,2.67,45,61
Vistara,UK-774,Kolkata,Night,one,Morning,Bangalore,Economy,12.25,25,84
Vistara,UK-866,Bangalore,Night,one,Afternoon,Hyderabad,Economy,14.58,47,72
Air_India,AI-768,Kolkata,Afternoon,one,Night,Hyderabad,Economy,8.08,12,163
GO_FIRST,G8-116,Bangalore,Early_Morning,one,Night,Mumbai,Economy,14.58,4,70
Vistara,UK-870,Hyderabad,Night,one,Morning,Mumbai,Business,15.0,13,712
Indigo,6E-495,Chennai,Early_Morning,one,Afternoon,Kolkata,Economy,6.75,32,55
Vistara,UK-879,Delhi,Evening,zero,Evening,Hyderabad,Economy,2.25,11,82
Indigo,6E-354,Mumbai,Afternoon,zero,Afternoon,Hyderabad,Economy,1.33,20,39
Air_India,AI-885,Delhi,Morning,one,Morning,Mumbai,Business,21.42,8,637
Vistara,UK-853,Mumbai,Afternoon,one,Night,Hyderabad,Economy,4.92,35,45
Vistara,UK-814,Bangalore,Night,one,Morning,Chennai,Business,12.75,23,1175
Indigo,6E-371,Hyderabad,Evening,one,Night,Chennai,Economy,5.5,10,81
Indigo,6E-413,Hyderabad,Early_Morning,one,Morning,Chennai,Economy,5.25,28,43
Air_India,AI-440,Chennai,Early_Morning,one,Night,Kolkata,Business,16.17,26,748
Air_India,AI-698,Hyderabad,Night,one,Night,Delhi,Business,22.17,12,533
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Bangalore,Business,15.83,29,934
Indigo,6E-711,Mumbai,Afternoon,one,Night,Chennai,Economy,7.58,4,131
Air_India,AI-681,Mumbai,Evening,one,Night,Delhi,Business,28.0,10,673
Air_India,AI-505,Bangalore,Morning,one,Afternoon,Chennai,Business,26.25,45,815
Indigo,6E-375,Kolkata,Early_Morning,one,Evening,Mumbai,Economy,9.5,30,116
Vistara,UK-910,Mumbai,Evening,zero,Evening,Delhi,Economy,2.17,47,41
Air_India,AI-9720,Kolkata,Early_Morning,one,Afternoon,Delhi,Economy,7.92,13,136
Air_India,AI-543,Hyderabad,Morning,one,Early_Morning,Chennai,Economy,20.0,34,85
Air_India,AI-877,Delhi,Morning,two_or_more,Early_Morning,Chennai,Economy,20.33,43,94
Vistara,UK-854,Bangalore,Evening,zero,Night,Mumbai,Business,1.83,33,280
Air_India,AI-763,Kolkata,Early_Morning,one,Evening,Bangalore,Economy,9.25,37,90
Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Business,14.17,26,815
Vistara,UK-720,Kolkata,Early_Morning,one,Evening,Chennai,Economy,12.75,44,116
Air_India,AI-639,Mumbai,Morning,one,Early_Morning,Hyderabad,Business,22.33,37,435
Vistara,UK-874,Hyderabad,Morning,one,Morning,Bangalore,Business,24.33,41,514
Air_India,AI-9518,Hyderabad,Night,one,Morning,Delhi,Economy,12.17,34,83
Air_India,AI-610,Bangalore,Evening,one,Night,Chennai,Economy,28.75,47,74
GO_FIRST,G8-331,Mumbai,Morning,one,Late_Night,Hyderabad,Economy,12.67,48,54
SpiceJet,SG-678,Chennai,Early_Morning,one,Night,Delhi,Economy,17.33,40,65
Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,21,53
Vistara,UK-955,Delhi,Evening,one,Evening,Kolkata,Business,23.08,30,915
Air_India,AI-838,Hyderabad,Afternoon,one,Morning,Chennai,Business,19.92,4,697
Vistara,UK-819,Delhi,Afternoon,one,Morning,Hyderabad,Economy,18.83,48,78
Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Business,2.08,17,390
Vistara,UK-826,Chennai,Afternoon,one,Afternoon,Hyderabad,Business,23.75,41,554
Vistara,UK-818,Bangalore,Evening,one,Afternoon,Hyderabad,Business,16.92,48,764
Vistara,UK-977,Delhi,Evening,one,Evening,Kolkata,Business,24.92,41,1022
Vistara,UK-860,Hyderabad,Early_Morning,one,Night,Chennai,Business,15.92,16,698
Vistara,UK-876,Hyderabad,Night,one,Evening,Kolkata,Business,19.25,7,659
